,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_PAR_TOT,PRECTOTCORR,RH2M,WS2M,T2M_MAX,T2M_MIN,Biomass,Location
17365,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vélez_Aptitud_Media_2480.csv
17366,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vélez_Aptitud_Media_2480.csv
17367,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vélez_Aptitud_Media_2481.csv
17368,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vélez_Aptitud_Media_2481.csv
17369,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vélez_Aptitud_Media_2481.csv
17370,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vélez_Aptitud_Media_2481.csv
17371,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vélez_Aptitud_Media_2481.csv
17372,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vélez_Aptitud_Media_2481.csv
17373,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vélez_Aptitud_Media_2481.csv
17374,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vélez_Aptitud_Media_2482.csv
17375,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vélez_Aptitud_Media_2482.csv
17376,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vélez_Aptitud_Media_2482.csv
17377,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vélez_Aptitud_Media_2482.csv
17378,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vélez_Aptitud_Media_2482.csv
17379,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vélez_Aptitud_Media_2482.csv
17380,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vélez_Aptitud_Media_2482.csv
17381,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vélez_Aptitud_Media_2483.csv
17382,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vélez_Aptitud_Media_2483.csv
17383,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vélez_Aptitud_Media_2483.csv
17384,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vélez_Aptitud_Media_2483.csv
17385,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vélez_Aptitud_Media_2483.csv
17386,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vélez_Aptitud_Media_2483.csv
17387,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vélez_Aptitud_Media_2483.csv
17388,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vélez_Aptitud_Media_2484.csv
17389,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vélez_Aptitud_Media_2484.csv
17390,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vélez_Aptitud_Media_2484.csv
17391,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vélez_Aptitud_Media_2484.csv
17392,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vélez_Aptitud_Media_2484.csv
17393,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vélez_Aptitud_Media_2484.csv
17394,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vélez_Aptitud_Media_2484.csv
17395,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vélez_Aptitud_Media_2485.csv
17396,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vélez_Aptitud_Media_2485.csv
17397,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vélez_Aptitud_Media_2485.csv
17398,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vélez_Aptitud_Media_2485.csv
17399,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vélez_Aptitud_Media_2485.csv
17400,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vélez_Aptitud_Media_2485.csv
17401,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vélez_Aptitud_Media_2485.csv
17402,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_Media_2486.csv
17403,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_Media_2486.csv
17404,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_Media_2486.csv
17405,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_Media_2486.csv
17406,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_Media_2486.csv
17407,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_Media_2486.csv
17408,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_Media_2486.csv
17409,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_Media_2487.csv
17410,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_Media_2487.csv
17411,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_Media_2487.csv
17412,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_Media_2487.csv
17413,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_Media_2487.csv
17414,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_Media_2487.csv
17415,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_Media_2487.csv
17416,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_Media_2488.csv
17417,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_Media_2488.csv
17418,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_Media_2488.csv
17419,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_Media_2488.csv
17420,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_Media_2488.csv
17421,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_Media_2488.csv
17422,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_Media_2488.csv
17423,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_Media_2489.csv
17424,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_Media_2489.csv
17425,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_Media_2489.csv
17426,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_Media_2489.csv
17427,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_Media_2489.csv
17428,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_Media_2489.csv
17429,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_Media_2489.csv
17430,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2490.csv
17431,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2490.csv
17432,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2490.csv
17433,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2490.csv
17434,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2490.csv
17435,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2490.csv
17436,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2490.csv
17437,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2491.csv
17438,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2491.csv
17439,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2491.csv
17440,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2491.csv
17441,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2491.csv
17442,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2491.csv
17443,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2491.csv
17444,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2492.csv
17445,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2492.csv
17446,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2492.csv
17447,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2492.csv
17448,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2492.csv
17449,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2492.csv
17450,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2492.csv
17451,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2493.csv
17452,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2493.csv
17453,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2493.csv
17454,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2493.csv
17455,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2493.csv
17456,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2493.csv
17457,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2493.csv
17458,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2494.csv
17459,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2494.csv
17460,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2494.csv
17461,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2494.csv
17462,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2494.csv
17463,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2494.csv
17464,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2494.csv
17465,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2495.csv
17466,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2495.csv
17467,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2495.csv
17468,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2495.csv
17469,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2495.csv
17470,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2495.csv
17471,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2495.csv
17472,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2496.csv
17473,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2496.csv
17474,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2496.csv
17475,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2496.csv
17476,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2496.csv
17477,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2496.csv
17478,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2496.csv
17479,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2497.csv
17480,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2497.csv
17481,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2497.csv
17482,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2497.csv
17483,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2497.csv
17484,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2497.csv
17485,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2497.csv
17486,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2498.csv
17487,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2498.csv
17488,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2498.csv
17489,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2498.csv
17490,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2498.csv
17491,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2498.csv
17492,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2498.csv
17493,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vélez_Aptitud_No apta_2499.csv
17494,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vélez_Aptitud_No apta_2499.csv
17495,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vélez_Aptitud_No apta_2499.csv
17496,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vélez_Aptitud_No apta_2499.csv
17497,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vélez_Aptitud_No apta_2499.csv
17498,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vélez_Aptitud_No apta_2499.csv
17499,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vélez_Aptitud_No apta_2499.csv
17500,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vetas_Aptitud_No apta_2500.csv
17501,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vetas_Aptitud_No apta_2500.csv
17502,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vetas_Aptitud_No apta_2500.csv
17503,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vetas_Aptitud_No apta_2500.csv
17504,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vetas_Aptitud_No apta_2500.csv
17505,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vetas_Aptitud_No apta_2500.csv
17506,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vetas_Aptitud_No apta_2500.csv
17507,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vetas_Aptitud_No apta_2501.csv
17508,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vetas_Aptitud_No apta_2501.csv
17509,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vetas_Aptitud_No apta_2501.csv
17510,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vetas_Aptitud_No apta_2501.csv
17511,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vetas_Aptitud_No apta_2501.csv
17512,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vetas_Aptitud_No apta_2501.csv
17513,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vetas_Aptitud_No apta_2501.csv
17514,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vetas_Aptitud_No apta_2502.csv
17515,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vetas_Aptitud_No apta_2502.csv
17516,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vetas_Aptitud_No apta_2502.csv
17517,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vetas_Aptitud_No apta_2502.csv
17518,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vetas_Aptitud_No apta_2502.csv
17519,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vetas_Aptitud_No apta_2502.csv
17520,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vetas_Aptitud_No apta_2502.csv
17521,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vetas_Aptitud_No apta_2503.csv
17522,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vetas_Aptitud_No apta_2503.csv
17523,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vetas_Aptitud_No apta_2503.csv
17524,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vetas_Aptitud_No apta_2503.csv
17525,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vetas_Aptitud_No apta_2503.csv
17526,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vetas_Aptitud_No apta_2503.csv
17527,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vetas_Aptitud_No apta_2503.csv
17528,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vetas_Aptitud_No apta_2504.csv
17529,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vetas_Aptitud_No apta_2504.csv
17530,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vetas_Aptitud_No apta_2504.csv
17531,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vetas_Aptitud_No apta_2504.csv
17532,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vetas_Aptitud_No apta_2504.csv
17533,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vetas_Aptitud_No apta_2504.csv
17534,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vetas_Aptitud_No apta_2504.csv
17535,"3315,68","24222,03","462,93","13510,22","133,8","4659,51","2795,93","94,33263804",Municipio_Vetas_Aptitud_No apta_2505.csv
17536,"3401,04","23742,09","340,97","13559,2","151,68","4655,67","2763,57","99,50842174",Municipio_Vetas_Aptitud_No apta_2505.csv
17537,"3296,36","24823,78","45,32","11476,95","146,97","5021,44","2921,16","103,2224346",Municipio_Vetas_Aptitud_No apta_2505.csv
17538,"3305,24","23651,75","375,02","12333,6","164,72","4874,76","2918,5","122,0936514",Municipio_Vetas_Aptitud_No apta_2505.csv
17539,"3281,67","24950,67","1307,03","14506,29","135,31","4337,85","2693,16","179,0175313",Municipio_Vetas_Aptitud_No apta_2505.csv
17540,"3356,66","23912,63","849,51","14783,49","142,54","4170,32","2619,85","126,2408424",Municipio_Vetas_Aptitud_No apta_2505.csv
17541,"3366,48","24864,05","906,82","14093,98","133,25","4477,77","2763,91","174,7264677",Municipio_Vetas_Aptitud_No apta_2505.csv
17542,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vetas_Aptitud_No apta_2506.csv
17543,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vetas_Aptitud_No apta_2506.csv
17544,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vetas_Aptitud_No apta_2506.csv
17545,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vetas_Aptitud_No apta_2506.csv
17546,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vetas_Aptitud_No apta_2506.csv
17547,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vetas_Aptitud_No apta_2506.csv
17548,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vetas_Aptitud_No apta_2506.csv
17549,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vetas_Aptitud_No apta_2507.csv
17550,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vetas_Aptitud_No apta_2507.csv
17551,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vetas_Aptitud_No apta_2507.csv
17552,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vetas_Aptitud_No apta_2507.csv
17553,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vetas_Aptitud_No apta_2507.csv
17554,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vetas_Aptitud_No apta_2507.csv
17555,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vetas_Aptitud_No apta_2507.csv
17556,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vetas_Aptitud_No apta_2508.csv
17557,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vetas_Aptitud_No apta_2508.csv
17558,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vetas_Aptitud_No apta_2508.csv
17559,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vetas_Aptitud_No apta_2508.csv
17560,"3281,67","24950,67","1112,09","14408,87","152,99","4467,69","2842,54","203,0927617",Municipio_Vetas_Aptitud_No apta_2508.csv
17561,"3356,66","23912,63","766,92",14783,"166,62","4300,81","2726,55","139,6381908",Municipio_Vetas_Aptitud_No apta_2508.csv
17562,"3366,48","24864,05","814,18","13809,31","157,65","4675,93","2951,38","181,0983947",Municipio_Vetas_Aptitud_No apta_2508.csv
17563,"3315,68","24222,03","379,5","13002,68","165,18","4939,81","2962,13","107,5632985",Municipio_Vetas_Aptitud_No apta_2509.csv
17564,"3401,04","23742,09","285,09","13333,45","177,55","4814,59","2905,65","106,2595805",Municipio_Vetas_Aptitud_No apta_2509.csv
17565,"3296,36","24823,78","15,33","11164,15","177,63","5206,84","3066,08","112,3667938",Municipio_Vetas_Aptitud_No apta_2509.csv
17566,"3305,24","23651,75","328,66","12097,13","186,05","5027,45","2973,28","124,8330366",Municipio_Vetas_Aptitud_No apta_2509.csv
